"id","cowcode","location","latitude","longitude","asciiname","event_date","side","actors","issue","scope","part_violence","sec_engagement","numparticipants","avg_numparticipants","source","version"
12177,41,3718426,18.54349,-72.33881,"Port-au-Prince",2019-09-23,1,"opposition supporters","against:Michel's nomination",0,2,NA,"several hundred",200,"Associated Press International",4
12282,41,3718426,18.54349,-72.33881,"Port-au-Prince",2019-09-25,1,"","",0,NA,NA,"",NA,"Associated Press International",4
12287,41,3718426,18.54349,-72.33881,"Port-au-Prince",2019-09-27,1,"","against:Moise",0,1,2,"thousands",2000,"Agence France Presse - English",4
12292,41,3718426,18.54349,-72.33881,"Port-au-Prince",2019-09-27,1,"","for:Moise's resignation",0,1,NA,"",NA,"BBC Monitoring: International Reports",4
12285,41,3718426,18.54349,-72.33881,"Port-au-Prince",2019-09-27,1,"opposition supporters","for:ouster of Moise",0,1,2,"",NA,"Associated Press International",4
12283,41,3718426,18.54349,-72.33881,"Port-au-Prince",2019-09-27,1,"","against:Moise;police violence",0,1,NA,"thousands",2000,"Agence France Presse - English",4
12290,41,3718426,18.54349,-72.33881,"Port-au-Prince",2019-09-30,1,"","for:Moise's resignation",0,2,2,"thousands",2000,"Associated Press International",4
12295,41,3718426,18.54349,-72.33881,"Port-au-Prince",2019-10-04,1,"","for:ouster of Moise",0,3,3,"thousands",2000,"Associated Press International",4
12299,41,3718426,18.54349,-72.33881,"Port-au-Prince",2019-10-07,1,"opposition supporters","for:Moise's resignation",0,1,2,"",NA,"Associated Press International",4
13446,41,3718426,18.54349,-72.33881,"Port-au-Prince",2019-10-11,1,"","for:Moise's resignation",0,1,2,"thousands",2000,"Associated Press International",4
13448,41,3718426,18.54349,-72.33881,"Port-au-Prince",2019-10-13,1,"artists","for:Moise's resignation",0,NA,1,"thousands",2000,"Associated Press International",4
13449,41,3718426,18.54349,-72.33881,"Port-au-Prince",2019-10-13,1,"artists;business groups;church leaders;human rights organizations","for:Moise's resignation",0,0,1,"tens of thousands",15000,"Associated Press International",4
13450,41,3718426,18.54349,-72.33881,"Port-au-Prince",2019-10-14,1,"","for:Moise's resignation",0,NA,2,"group",25,"Associated Press International",4
13451,41,3718426,18.54349,-72.33881,"Port-au-Prince",2019-10-15,1,"","",0,NA,NA,"couple hundred",200,"Associated Press International",4
13452,41,3718426,18.54349,-72.33881,"Port-au-Prince",2019-10-16,1,"","",0,2,2,"hundreds",200,"Associated Press International",4
13455,41,3718426,18.54349,-72.33881,"Port-au-Prince",2019-10-17,1,"","for:Moise's resignation",0,1,2,"thousands",2000,"Associated Press International",4
13459,41,3718426,18.54349,-72.33881,"Port-au-Prince",2019-10-20,1,"Mackenson Dorilas' adherents","for:Moise's resignation",0,NA,NA,"thousands",2000,"Agence France Presse - English",4
13461,41,3718426,18.54349,-72.33881,"Port-au-Prince",2019-10-22,1,"Catholics","for:Moise's resignation",0,NA,NA,"thousands",2000,"Agence France Presse - English",4
13466,41,3718426,18.54349,-72.33881,"Port-au-Prince",2019-10-27,1,"","for:Moise's resignation",0,3,1,"",NA,"Agence France Presse - English",4
347469,41,3718426,18.54349,-72.33881,"Port-au-Prince",2022-02-23,1,"textile workers","for:higher minimum wage",0,3,3,"thousands",2000,"Agence France Presse - English",4
345096,41,3718426,18.54349,-72.33881,"Port-au-Prince",2022-02-23,1,"factory workers","for:higher wages",0,3,3,"thousands",2000,"Associated Press International",4
345097,41,3718426,18.54349,-72.33881,"Port-au-Prince",2022-02-23,1,"","for:higher wages",0,1,2,"",NA,"Associated Press International",4
347475,41,3718426,18.54349,-72.33881,"Port-au-Prince",2022-03-29,1,"","against:surge in kidnappings",0,0,1,"",NA,"Agence France Presse - English",4
347473,41,3718426,18.54349,-72.33881,"Port-au-Prince",2022-03-29,1,"","against:rising insecurity",0,1,NA,"",NA,"Associated Press International",4
347507,41,3718426,18.54349,-72.33881,"Port-au-Prince",2022-07-13,1,"","against:fuel shortages",0,1,NA,"",NA,"BBC Monitoring: International Reports",4
347510,41,3718426,18.54349,-72.33881,"Port-au-Prince",2022-08-22,1,"","for:ouster of prime minister",0,3,NA,"thousands",2000,"Associated Press International",4
347511,41,3718426,18.54349,-72.33881,"Port-au-Prince",2022-09-07,1,"","for:ouster of prime minister;for:safer streets;for:more affordable goods",0,1,NA,"thousands",2000,"Associated Press International",4
347520,41,3718426,18.54349,-72.33881,"Port-au-Prince",2022-09-13,1,"","",0,1,NA,"",NA,"Agence France Presse - English",4
347519,41,3718426,18.54349,-72.33881,"Port-au-Prince",2022-09-14,1,"","against:fuel price hikes",0,1,NA,"",NA,"Agence France Presse - English",4
347515,41,3718426,18.54349,-72.33881,"Port-au-Prince",2022-09-14,1,"","against:price hike",0,1,NA,"",NA,"Associated Press International",4
3946,41,3731087,19.81667,-72.91667,"Arcahaie",2017-04-08,1,"","against:President Moise",0,1,NA,"",NA,"Agence France Presse -- English",3
3945,41,3731087,19.81667,-72.91667,"Arcahaie",2017-04-07,1,"","against:President Moise",0,1,NA,"",NA,"The Associated Press",3
9146,41,3728474,19.75938,-72.19815,"Okap",2018-11-18,1,"","for:Moise's departure",0,3,NA,"",NA,"Agence France Presse -- English",3
9141,41,3728474,19.75938,-72.19815,"Okap",2018-10-17,1,"","against:misuse of funds;for:transparency",0,2,NA,"",NA,"The Associated Press",3
9127,41,3728474,19.75938,-72.19815,"Okap",2018-07-08,1,"","against:former government plan to raise fuel prices",0,NA,NA,"",NA,"Agence France Presse -- English",3
9063,41,3728474,19.75938,-72.19815,"Okap",2018-07-07,1,"","against:higher fuel price",0,NA,NA,"",NA,"The Associated Press",3
9059,41,3728474,19.75938,-72.19815,"Okap",2018-07-07,1,"","against:higher fuel price",0,NA,NA,"",NA,"Agence France Presse -- English",3
3893,41,3728474,19.75938,-72.19815,"Okap",2016-01-28,0,"Haitian Bald Head Party supporters","for:new election date",0,NA,NA,"several hundred",200,"BBC Monitoring Latin America - Political Supplied by BBC Worldwide Monitoring",3
9140,41,3728097,18.19331,-73.74601,"Les Cayes",2018-10-17,1,"","against:misuse of funds;for:transparency",0,3,NA,"",NA,"The Associated Press",3
9058,41,3728097,18.19331,-73.74601,"Les Cayes",2018-07-07,1,"","against:higher fuel price",0,NA,NA,"",NA,"Agence France Presse -- English",3
3914,41,3728097,18.19331,-73.74601,"Les Cayes",2016-11-02,1,"young men","for:justice for killed teenage protestor;for:food supplies",0,1,NA,"hundreds",200,"The Associated Press",3
3915,41,3728097,18.19331,-73.74601,"Les Cayes",2016-11-01,1,"","for:food supplies;for:better aid distribution",0,1,3,"",NA,"The Associated Press",3
3926,41,3718426,18.54349,-72.33881,"Port-au-Prince",2016-11-30,1,"","against:election result",0,1,2,"hundreds",200,"Agence France Presse -- English",3
3922,41,3718426,18.54349,-72.33881,"Port-au-Prince",2016-11-29,1,"Celestin backers","against:election result",0,1,NA,"",NA,"The Associated Press",3
3925,41,3718426,18.54349,-72.33881,"Port-au-Prince",2016-11-29,1,"Lavalas Party","against:election result;against:winner Moise",0,NA,2,"",NA,"Agence France Presse -- English",3
3921,41,3718426,18.54349,-72.33881,"Port-au-Prince",2016-11-29,1,"Lavalas partisans","against:election result",0,NA,NA,"",NA,"The Associated Press",3
3920,41,3718426,18.54349,-72.33881,"Port-au-Prince",2016-11-29,1,"","against:election result",0,1,2,"",NA,"The Associated Press",3
3917,41,3718426,18.54349,-72.33881,"Port-au-Prince",2016-11-22,1,"partisans of Lavalas Familiy faction","for:fair elections",0,1,2,"",NA,"The Associated Press",3
3918,41,3718426,18.54349,-72.33881,"Port-au-Prince",2016-11-21,1,"partisans of Lavalas Familiy faction","for:supporting Lavalas candidate Maryse Narcisse",0,NA,2,"1000",1000,"The Associated Press",3
3910,41,3718426,18.54349,-72.33881,"Port-au-Prince",2016-09-12,1,"cholera victims","for:government to obtain damages from UN due to cholera",0,NA,NA,"100",100,"Agence France Presse -- English",3
3908,41,3718426,18.54349,-72.33881,"Port-au-Prince",2016-06-07,0,"Tet Kale Party supporters","against:cancelling presidential election results",0,NA,NA,"several hundred",200,"Agence France Presse -- English",3
3907,41,3718426,18.54349,-72.33881,"Port-au-Prince",2016-05-14,1,"","for:Moise's candidacy;for:Privert's immediate departure",0,NA,NA,"hundreds",200,"Agence France Presse -- English",3
3906,41,3718426,18.54349,-72.33881,"Port-au-Prince",2016-05-05,1,"","for:improvement of medical system",0,NA,NA,"hundreds",200,"The Associated Press",3
3905,41,3718426,18.54349,-72.33881,"Port-au-Prince",2016-02-06,1,"","against:government in power;for:ouster of President Martelly",0,1,1,"",NA,"The Associated Press",3
147771,91,3604203,14.7,-86.95,"Orica",2019-05-30,1,"","for:government to revoke decrees",0,NA,NA,"",NA,"Associated Press International",4
6169,91,3600949,14.0818,-87.20681,"Tegucigalpa",2016-03-03,1,"","against:death of Berta Caceres",0,1,2,"",NA,"Agence France Presse -- English",3
6168,91,3600949,14.0818,-87.20681,"Tegucigalpa",2016-03-04,1,"students","against:death of Berta Caceres",0,NA,2,"3000",3000,"Agence France Presse -- English",3
6170,91,3600949,14.0818,-87.20681,"Tegucigalpa",2016-03-08,1,"women","for:women rights;for:investigation of the murder of Berta Caceres",0,NA,NA,"hundreds",200,"Agence France Presse -- English",3
6172,91,3600949,14.0818,-87.20681,"Tegucigalpa",2016-04-14,1,"","against:death of Berta Caceres",0,NA,1,"1000",1000,"Agence France Presse -- English",3
6173,91,3600949,14.0818,-87.20681,"Tegucigalpa",2016-06-15,1,"Lenca people","for:investigation of death of Berta Caceres",0,NA,NA,"500",500,"Agence France Presse -- English",3
6174,91,3600949,14.0818,-87.20681,"Tegucigalpa",2016-06-20,1,"Lenca people","for:investigation of death of Berta Caceres",0,NA,NA,"500",500,"Agence France Presse -- English",3
6175,91,3600949,14.0818,-87.20681,"Tegucigalpa",2016-11-06,0,"Hernandez supporters","for:second term of Hernandez",0,NA,NA,"10000",10000,"Agence France Presse -- English",3
6176,91,3600949,14.0818,-87.20681,"Tegucigalpa",2017-03-01,1,"indigenous Hondurans;Civic Council of Community and Indigenous Organizations","for:revoking license of Desarrollos Energeticos;for:investigation of Berta Caceres death",0,NA,NA,"600",600,"Agence France Presse -- English",3
6181,91,3600949,14.0818,-87.20681,"Tegucigalpa",2017-09-15,1,"opposition supporters","against:reelection of Hernandez",0,2,2,"5000",5000,"Agence France Presse -- English",3
6187,91,3600949,14.0818,-87.20681,"Tegucigalpa",2017-11-29,1,"","against:rigged vote counting",0,NA,2,"",NA,"Agence France Presse -- English",3
6184,91,3600949,14.0818,-87.20681,"Tegucigalpa",2017-11-29,1,"opposition supporters","against:rigged vote counting",0,NA,NA,"thousands",2000,"The Associated Press",3
6185,91,3600949,14.0818,-87.20681,"Tegucigalpa",2017-11-29,1,"opposition supporters","against:rigged vote counting",0,NA,NA,"thousands",2000,"The Associated Press",3
6190,91,3600949,14.0818,-87.20681,"Tegucigalpa",2017-11-30,1,"opposition supporters","for:Salvador Nasralla as president;for:no fraud in vote counting",0,2,2,"",NA,"The Associated Press",3
6186,91,3600949,14.0818,-87.20681,"Tegucigalpa",2017-11-30,1,"Salvador Nasralla supporters","for:salvador Nasralla as president",0,1,2,"hundreds",200,"Agence France Presse -- English",3
6189,91,3600949,14.0818,-87.20681,"Tegucigalpa",2017-11-30,1,"opposition supporters","for:Salvador Nasralla as president;for:no fraud in vote counting",0,2,2,"",NA,"The Associated Press",3
6191,91,3600949,14.0818,-87.20681,"Tegucigalpa",2017-12-01,1,"Nasralla supporters","for:Salvador Nasralla as president;for:no fraud in vote counting",0,1,2,"",NA,"Agence France Presse -- English",3
6188,91,3600949,14.0818,-87.20681,"Tegucigalpa",2017-12-01,1,"Salvador Nasralla supporters","for:Salvador Nasralla as president;for:no fraud in vote counting",0,1,NA,"",NA,"Agence France Presse -- English",3
6194,91,3600949,14.0818,-87.20681,"Tegucigalpa",2017-12-01,1,"","",0,2,3,"",NA,"Agence France Presse -- English",3
6197,91,3600949,14.0818,-87.20681,"Tegucigalpa",2017-12-02,1,"","against:delay in vote counting",0,3,3,"",NA,"The Associated Press",3
6203,91,3600949,14.0818,-87.20681,"Tegucigalpa",2017-12-02,3,"","against:delay in vote counting",NA,3,3,"",NA,"The Associated Press",3
6202,91,3600949,14.0818,-87.20681,"Tegucigalpa",2017-12-03,1,"Salvador Nasralla","against:electoral tribunal",0,NA,NA,"",NA,"The Associated Press",3
6204,91,3600949,14.0818,-87.20681,"Tegucigalpa",2017-12-03,1,"Salvador Nasralla supporters","for:Salvador Nasralla as president;for:no fraud in vote counting",0,NA,NA,"thousands",2000,"Agence France Presse -- English",3
6198,91,3600949,14.0818,-87.20681,"Tegucigalpa",2017-12-03,1,"Nasralla supporters","",0,NA,NA,"",NA,"Agence France Presse -- English",3
6205,91,3600949,14.0818,-87.20681,"Tegucigalpa",2017-12-03,1,"","against:delay in vote counting",0,3,3,"",NA,"The Associated Press",3
6196,91,3600949,14.0818,-87.20681,"Tegucigalpa",2017-12-04,1,"Salvador Nasralla","for:support for Salvador Nasralla",0,NA,NA,"",NA,"The Associated Press",3
6206,91,3600949,14.0818,-87.20681,"Tegucigalpa",2017-12-07,1,"Nasralla supporters","for:recount of the votes",0,NA,NA,"",NA,"Agence France Presse -- English",3
6207,91,3600949,14.0818,-87.20681,"Tegucigalpa",2017-12-07,0,"Hernandez supporters","for:a second term for Hernandez",0,NA,NA,"10000",10000,"Agence France Presse -- English",3
6278,91,3600949,14.0818,-87.20681,"Tegucigalpa",2017-12-11,1,"Alliance Against the Dictatorship supporters","for:Salvador Nasralla as president",0,NA,NA,"",NA,"Agence France Presse -- English",3
6279,91,3600949,14.0818,-87.20681,"Tegucigalpa",2017-12-11,1,"Alliance Against the Dictatorship supporters","for:Salvador Nasralla as president",0,NA,NA,"",NA,"Agence France Presse -- English",3
147807,91,3610693,13.76167,-87.34583,"El Porvenir",2019-10-09,1,"1000","for:resignation of President Juan Orlando Hernandez",0,1,2,"",NA,"Agence France Presse - English",4
147799,91,3601782,15.50417,-88.025,"San Pedro Sula",2019-08-07,1,"students;journalists","against:attacks against the guild",0,NA,NA,"",NA,"BBC Monitoring: International Reports",4
7319,93,3617723,11.97444,-86.09417,"Masaya",2018-06-04,1,"residents","for:ouster of Ortega government",0,3,3,"",NA,"Agence France Presse -- English",3
7274,93,3617708,12.92559,-85.91747,"Matagalpa",2018-05-12,1,"","for:resignation of President Ortega",0,NA,NA,"",NA,"The Associated Press",3
7279,93,3617708,12.92559,-85.91747,"Matagalpa",2018-05-15,1,"","",0,NA,1,"",NA,"BBC Monitoring Latin America - Political Supplied by BBC Worldwide Monitoring",3
2949,93,3617763,12.13282,-86.2504,"Managua",2016-04-22,1,"","against:interoceanic canal;against:displacement of rural communities;against:damage to environment;for:respecting land rights",0,NA,NA,"thousands",2000,"The Associated Press",3
7353,93,3617575,11.62118,-85.08052,"Morrito",2018-07-12,1,"","",0,3,3,"",NA,"Agence France Presse -- English",3
2950,93,3617763,12.13282,-86.2504,"Managua",2016-08-03,0,"Sandinista party supporters","for:Murillo as vice president",0,NA,NA,"hundreds",200,"Agence France Presse -- English",3
7266,93,3617723,11.97444,-86.09417,"Masaya",2018-05-11,1,"","",0,1,2,"",NA,"Agence France Presse -- English",3
7282,93,3617708,12.92559,-85.91747,"Matagalpa",2018-05-15,1,"","",0,1,2,"",NA,"Agence France Presse -- English",3
7225,93,3617723,11.97444,-86.09417,"Masaya",2018-04-19,1,"","against:social security reform",0,NA,NA,"",NA,"The Associated Press",3
7217,93,3617723,11.97444,-86.09417,"Masaya",2018-04-19,1,"","against:social security reforms",0,NA,NA,"",NA,"BBC Monitoring Latin America - Political Supplied by BBC Worldwide Monitoring",3
7388,93,3617708,12.92559,-85.91747,"Matagalpa",2018-08-11,1,"Civic Alliance for Justice and Democracy","for:release of political prisoners",0,NA,NA,"",NA,"BBC Monitoring Latin America - Political Supplied by BBC Worldwide Monitoring",3
7385,93,3617708,12.92559,-85.91747,"Matagalpa",2018-08-11,1,"","",0,NA,NA,"",NA,"Agence France Presse -- English",3
7390,93,3617708,12.92559,-85.91747,"Matagalpa",2018-08-11,1,"","for:release of political prisoners",0,NA,NA,"",NA,"BBC Monitoring Latin America - Political Supplied by BBC Worldwide Monitoring",3
7280,93,3617708,12.92559,-85.91747,"Matagalpa",2018-05-15,1,"","for:resignation of President Ortega",0,1,2,"",NA,"The Associated Press",3
7294,93,3617723,11.97444,-86.09417,"Masaya",2018-05-28,1,"","",0,1,NA,"",NA,"The Associated Press",3
